"county","precinct","office","party","district","candidate","votes"
"Washington","340 FOREST GROVE-WEST","President","D",,"Lyndon H. Larouche, Jr.",22
"Washington","341 CORNELIUS-SCHEFFLIN","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","342 DAVID HILL RD","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","343 MOOBERRY","President","D",,"Lyndon H. Larouche, Jr.",6
"Washington","344 HILLSBORO-CENTRAL","President","D",,"Lyndon H. Larouche, Jr.",15
"Washington","345 W/HILLSBORO-UNINCORP","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","346 CORNELIUS/TUAL RIVER","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","347 FG/TUALATIN RIVER","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","348 LAKE OSWEGO","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","349 DIVISION STREET","President","D",,"Lyndon H. Larouche, Jr.",2
"Washington","350 FIR GROVE","President","D",,"Lyndon H. Larouche, Jr.",15
"Washington","351 ALOHA PARK","President","D",,"Lyndon H. Larouche, Jr.",6
"Washington","352 BEAVERTON-CENTER","President","D",,"Lyndon H. Larouche, Jr.",3
"Washington","353 WALKER ROAD-SOUTH","President","D",,"Lyndon H. Larouche, Jr.",3
"Washington","354 CHEHALEM SCHOOL","President","D",,"Lyndon H. Larouche, Jr.",10
"Washington","355 MEADOW PARK","President","D",,"Lyndon H. Larouche, Jr.",8
"Washington","356 ALOHA-WEST","President","D",,"Lyndon H. Larouche, Jr.",5
"Washington","357 HERITAGE PARK","President","D",,"Lyndon H. Larouche, Jr.",5
"Washington","358 SEMINOLE ESTATES","President","D",,"Lyndon H. Larouche, Jr.",4
"Washington","359 WATERHOUSE","President","D",,"Lyndon H. Larouche, Jr.",6
"Washington","360 PHEASANT LANE","President","D",,"Lyndon H. Larouche, Jr.",3
"Washington","361 MILLIKAN","President","D",,"Lyndon H. Larouche, Jr.",5
"Washington","362 CEDAR HILLS","President","D",,"Lyndon H. Larouche, Jr.",8
"Washington","363 BARNES RD","President","D",,"Lyndon H. Larouche, Jr.",5
"Washington","364 MCDANIEL RD","President","D",,"Lyndon H. Larouche, Jr.",11
"Washington","365 LEAHY RD","President","D",,"Lyndon H. Larouche, Jr.",7
"Washington","366 WEST TUALATIN VIEW","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","367 THOMPSON RD","President","D",,"Lyndon H. Larouche, Jr.",3
"Washington","368 SOMERSET","President","D",,"Lyndon H. Larouche, Jr.",8
"Washington","369 COLUMBIA AVE","President","D",,"Lyndon H. Larouche, Jr.",8
"Washington","370 ROCK CREEK","President","D",,"Lyndon H. Larouche, Jr.",3
"Washington","371 OAK HILLS","President","D",,"Lyndon H. Larouche, Jr.",8
"Washington","372 RIDGEWOOD SCHOOL","President","D",,"Lyndon H. Larouche, Jr.",2
"Washington","373 CORNELIUS PASS","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","374 JACOBSON RD","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","375 PORTLAND CITY","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","376 WESTVIEW","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","377 BETHANY","President","D",,"Lyndon H. Larouche, Jr.",8
"Washington","378 CANYON LN","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","379 HALL BLVD","President","D",,"Lyndon H. Larouche, Jr.",5
"Washington","380 HIGHLAND PARK","President","D",,"Lyndon H. Larouche, Jr.",7
"Washington","381 BEAVERTON/CENTER ST","President","D",,"Lyndon H. Larouche, Jr.",4
"Washington","382 GREENWAY","President","D",,"Lyndon H. Larouche, Jr.",7
"Washington","383 BEAVERTON-HILLSDALE","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","384 GARDEN HOME","President","D",,"Lyndon H. Larouche, Jr.",4
"Washington","385 PORTLAND GOLF CLUB","President","D",,"Lyndon H. Larouche, Jr.",4
"Washington","386 RALEIGH PARK","President","D",,"Lyndon H. Larouche, Jr.",2
"Washington","387 SUNSET CORRIDOR","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","388 WHITFORD","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","389 SEXTON MOUNTAIN","President","D",,"Lyndon H. Larouche, Jr.",5
"Washington","390 SOUTHRIDGE","President","D",,"Lyndon H. Larouche, Jr.",7
"Washington","391 PORTLAND CITY","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","392 PORTLAND CITY COM 2","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","393 MONTCLAIR","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","394 CORNELIUS-EAST","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","395 MURRAYHILL","President","D",,"Lyndon H. Larouche, Jr.",3
"Washington","396 DURHAM","President","D",,"Lyndon H. Larouche, Jr.",2
"Washington","397 BULL MOUNTAIN","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","398 COOPER MOUNTAIN","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","399 METZGER","President","D",,"Lyndon H. Larouche, Jr.",3
"Washington","400 WASHINGTON SQUARE","President","D",,"Lyndon H. Larouche, Jr.",8
"Washington","401 MAY STREET","President","D",,"Lyndon H. Larouche, Jr.",5
"Washington","402 TIGARD/WALNUT ST","President","D",,"Lyndon H. Larouche, Jr.",3
"Washington","403 TIGARD/GAARDE ST","President","D",,"Lyndon H. Larouche, Jr.",6
"Washington","404 FOWLER SCHOOL","President","D",,"Lyndon H. Larouche, Jr.",7
"Washington","405 TWALITY SCHOOL","President","D",,"Lyndon H. Larouche, Jr.",5
"Washington","406 TIGARD CITY HALL","President","D",,"Lyndon H. Larouche, Jr.",14
"Washington","407 NORTH BARNES","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","408 SUMMERFIELD","President","D",,"Lyndon H. Larouche, Jr.",11
"Washington","409 SUMMERLAKE-WEST","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","410 BEEF BEND RD","President","D",,"Lyndon H. Larouche, Jr.",5
"Washington","411 SCHOLLS HEIGHTS","President","D",,"Lyndon H. Larouche, Jr.",2
"Washington","412 COOPER MT SCHOOL","President","D",,"Lyndon H. Larouche, Jr.",2
"Washington","413 FISCHER/PACIFIC HWY","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","414 BARROWS RD","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","415 BEEF BEND/131 ST","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","416 SUMMERLAKE-EAST","President","D",,"Lyndon H. Larouche, Jr.",3
"Washington","417 ELDORADO","President","D",,"Lyndon H. Larouche, Jr.",2
"Washington","418 HART ROAD","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","419 KING CITY","President","D",,"Lyndon H. Larouche, Jr.",4
"Washington","420 TUALATIN CITY","President","D",,"Lyndon H. Larouche, Jr.",11
"Washington","421 TRI-CITIES","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","422 FG NORTH-UNINCORP","President","D",,"Lyndon H. Larouche, Jr.",6
"Washington","423 TUALATIN-NORTH","President","D",,"Lyndon H. Larouche, Jr.",6
"Washington","424 NW SHERWOOD CITY","President","D",,"Lyndon H. Larouche, Jr.",8
"Washington","425 SHERWOOD-UNINCORP","President","D",,"Lyndon H. Larouche, Jr.",4
"Washington","426 GRONER","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","427 SCHOLLS","President","D",,"Lyndon H. Larouche, Jr.",4
"Washington","428 TUALATIN-WEST","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","429 MILLER HILL","President","D",,"Lyndon H. Larouche, Jr.",5
"Washington","430 BALD PEAK","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","431 MOUNTAIN HOME","President","D",,"Lyndon H. Larouche, Jr.",15
"Washington","432 WILSONVILLE","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","433 ED BYROM SCHOOL","President","D",,"Lyndon H. Larouche, Jr.",6
"Washington","434 ERROL HASSELL","President","D",,"Lyndon H. Larouche, Jr.",4
"Washington","435 SE SHERWOOD CITY","President","D",,"Lyndon H. Larouche, Jr.",6
"Washington","436 TUALATIN CITY","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","437 HAZELBROOK","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","438 SE COUNTY","President","D",,"Lyndon H. Larouche, Jr.",2
"Washington","439 PCC","President","D",,"Lyndon H. Larouche, Jr.",2
"Washington","440 HILLSBORO-SOUTH","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","441 PORTLAND CITY-SOUTH","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","442 KEMMER RD","President","D",,"Lyndon H. Larouche, Jr.",2
"Washington","443 JENKINS/BASELINE","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","444 SPRINGVILLE","President","D",,"Lyndon H. Larouche, Jr.",2
"Washington","445 SCHOLLS HTS N","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","446 LOMBARD","President","D",,"Lyndon H. Larouche, Jr.",3
"Washington","447 HWY 217 EAST","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","448 CEDAR HILLS","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","449 CANYON/217","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","450 WALKER RD","President","D",,"Lyndon H. Larouche, Jr.",2
"Washington","451 GRABHORN","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","452 JOHNSON/185TH","President","D",,"Lyndon H. Larouche, Jr.",3
"Washington","453 BASELINE/185TH","President","D",,"Lyndon H. Larouche, Jr.",1
"Washington","454 BULL MT SPLIT","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","455 S TIGARD/PACIFIC HWY","President","D",,"Lyndon H. Larouche, Jr.",0
"Washington","301 RURAL NW COUNTY","President","D",,"John F. Kerry",194
"Washington","302 KINNAMAN","President","D",,"John F. Kerry",269
"Washington","303 WITCH HAZEL","President","D",,"John F. Kerry",55
"Washington","304 BUTTERNUT","President","D",,"John F. Kerry",307
"Washington","305 BANKS","President","D",,"John F. Kerry",60
"Washington","306 TANASBOURNE","President","D",,"John F. Kerry",93
"Washington","307 WILLOW CREEK","President","D",,"John F. Kerry",235
"Washington","308 BLOOMING FERN HILL","President","D",,"John F. Kerry",69
"Washington","309 HAWTHORNE FARMS","President","D",,"John F. Kerry",275
"Washington","310 DILLEY","President","D",,"John F. Kerry",186
"Washington","311 LAURELWOOD","President","D",,"John F. Kerry",42
"Washington","312 HAGG LAKE","President","D",,"John F. Kerry",99
"Washington","313 HILLSBORO-UNINCORP","President","D",,"John F. Kerry",59
"Washington","314 GLENCOE","President","D",,"John F. Kerry",90
"Washington","315 HELVETIA","President","D",,"John F. Kerry",70
"Washington","316 PUMPKIN RIDGE","President","D",,"John F. Kerry",129
"Washington","317 VERBOORT","President","D",,"John F. Kerry",33
"Washington","318 MINTER BRIDGE","President","D",,"John F. Kerry",288
"Washington","319 QUATAMA STREET","President","D",,"John F. Kerry",111
"Washington","320 HAZELDALE","President","D",,"John F. Kerry",204
"Washington","321 GASTON","President","D",,"John F. Kerry",35
"Washington","322 JACKTOWN","President","D",,"John F. Kerry",29
"Washington","323 INDIAN HILLS","President","D",,"John F. Kerry",291
"Washington","324 CHERRY GROVE","President","D",,"John F. Kerry",45
"Washington","325 HILLSBORO-ISLANDS","President","D",,"John F. Kerry",0
"Washington","326 RURAL BANKS","President","D",,"John F. Kerry",168
"Washington","327 BROWN MIDDLE SCHOOL","President","D",,"John F. Kerry",271
"Washington","328 FARMINGTON VIEW","President","D",,"John F. Kerry",185
"Washington","329 CENTURY SCHOOL","President","D",,"John F. Kerry",280
"Washington","330 NORTH PLAINS","President","D",,"John F. Kerry",132
"Washington","331 PORTLAND/BARNES","President","D",,"John F. Kerry",0
"Washington","332 ORENCO STATION","President","D",,"John F. Kerry",345
"Washington","333 JOHN OLSEN","President","D",,"John F. Kerry",229
"Washington","334 DIXIE MOUNTAIN","President","D",,"John F. Kerry",18
"Washington","335 JACKSON SCHOOL","President","D",,"John F. Kerry",366
"Washington","336 FAIR GROUNDS","President","D",,"John F. Kerry",325
"Washington","337 WALNUT ST","President","D",,"John F. Kerry",383
"Washington","338 CORNELIUS","President","D",,"John F. Kerry",344
"Washington","339 FOREST GROVE-EAST","President","D",,"John F. Kerry",560
"Washington","340 FOREST GROVE-WEST","President","D",,"John F. Kerry",575
"Washington","341 CORNELIUS-SCHEFFLIN","President","D",,"John F. Kerry",30
"Washington","342 DAVID HILL RD","President","D",,"John F. Kerry",42
"Washington","343 MOOBERRY","President","D",,"John F. Kerry",431
"Washington","344 HILLSBORO-CENTRAL","President","D",,"John F. Kerry",386
"Washington","345 W/HILLSBORO-UNINCORP","President","D",,"John F. Kerry",12
"Washington","346 CORNELIUS/TUAL RIVER","President","D",,"John F. Kerry",37
"Washington","347 FG/TUALATIN RIVER","President","D",,"John F. Kerry",3
"Washington","348 LAKE OSWEGO","President","D",,"John F. Kerry",8
"Washington","349 DIVISION STREET","President","D",,"John F. Kerry",278
"Washington","350 FIR GROVE","President","D",,"John F. Kerry",601
"Washington","351 ALOHA PARK","President","D",,"John F. Kerry",215
"Washington","352 BEAVERTON-CENTER","President","D",,"John F. Kerry",67
"Washington","353 WALKER ROAD-SOUTH","President","D",,"John F. Kerry",211
"Washington","354 CHEHALEM SCHOOL","President","D",,"John F. Kerry",523
"Washington","355 MEADOW PARK","President","D",,"John F. Kerry",459
"Washington","356 ALOHA-WEST","President","D",,"John F. Kerry",191
"Washington","357 HERITAGE PARK","President","D",,"John F. Kerry",189
"Washington","358 SEMINOLE ESTATES","President","D",,"John F. Kerry",170
"Washington","359 WATERHOUSE","President","D",,"John F. Kerry",424
"Washington","360 PHEASANT LANE","President","D",,"John F. Kerry",216
"Washington","361 MILLIKAN","President","D",,"John F. Kerry",97
"Washington","362 CEDAR HILLS","President","D",,"John F. Kerry",587
"Washington","363 BARNES RD","President","D",,"John F. Kerry",456
"Washington","364 MCDANIEL RD","President","D",,"John F. Kerry",535
"Washington","365 LEAHY RD","President","D",,"John F. Kerry",575
"Washington","366 WEST TUALATIN VIEW","President","D",,"John F. Kerry",180
"Washington","367 THOMPSON RD","President","D",,"John F. Kerry",284
"Washington","368 SOMERSET","President","D",,"John F. Kerry",380
"Washington","369 COLUMBIA AVE","President","D",,"John F. Kerry",244
"Washington","370 ROCK CREEK","President","D",,"John F. Kerry",269
"Washington","371 OAK HILLS","President","D",,"John F. Kerry",291
"Washington","372 RIDGEWOOD SCHOOL","President","D",,"John F. Kerry",292
"Washington","373 CORNELIUS PASS","President","D",,"John F. Kerry",44
"Washington","374 JACOBSON RD","President","D",,"John F. Kerry",0
"Washington","375 PORTLAND CITY","President","D",,"John F. Kerry",51
"Washington","376 WESTVIEW","President","D",,"John F. Kerry",233
"Washington","377 BETHANY","President","D",,"John F. Kerry",546
"Washington","378 CANYON LN","President","D",,"John F. Kerry",177
"Washington","379 HALL BLVD","President","D",,"John F. Kerry",455
"Washington","380 HIGHLAND PARK","President","D",,"John F. Kerry",329
"Washington","381 BEAVERTON/CENTER ST","President","D",,"John F. Kerry",285
"Washington","382 GREENWAY","President","D",,"John F. Kerry",376
"Washington","383 BEAVERTON-HILLSDALE","President","D",,"John F. Kerry",220
"Washington","384 GARDEN HOME","President","D",,"John F. Kerry",450
"Washington","385 PORTLAND GOLF CLUB","President","D",,"John F. Kerry",473
"Washington","386 RALEIGH PARK","President","D",,"John F. Kerry",703
"Washington","387 SUNSET CORRIDOR","President","D",,"John F. Kerry",24
"Washington","388 WHITFORD","President","D",,"John F. Kerry",11
"Washington","389 SEXTON MOUNTAIN","President","D",,"John F. Kerry",355
"Washington","390 SOUTHRIDGE","President","D",,"John F. Kerry",461
"Washington","391 PORTLAND CITY","President","D",,"John F. Kerry",28
"Washington","392 PORTLAND CITY COM 2","President","D",,"John F. Kerry",36
"Washington","393 MONTCLAIR","President","D",,"John F. Kerry",117
"Washington","394 CORNELIUS-EAST","President","D",,"John F. Kerry",1
"Washington","395 MURRAYHILL","President","D",,"John F. Kerry",264
"Washington","396 DURHAM","President","D",,"John F. Kerry",103
"Washington","397 BULL MOUNTAIN","President","D",,"John F. Kerry",258
"Washington","398 COOPER MOUNTAIN","President","D",,"John F. Kerry",73
"Washington","399 METZGER","President","D",,"John F. Kerry",313
"Washington","400 WASHINGTON SQUARE","President","D",,"John F. Kerry",342
"Washington","401 MAY STREET","President","D",,"John F. Kerry",315
"Washington","402 TIGARD/WALNUT ST","President","D",,"John F. Kerry",120
"Washington","403 TIGARD/GAARDE ST","President","D",,"John F. Kerry",377
"Washington","404 FOWLER SCHOOL","President","D",,"John F. Kerry",333
"Washington","405 TWALITY SCHOOL","President","D",,"John F. Kerry",494
"Washington","406 TIGARD CITY HALL","President","D",,"John F. Kerry",442
"Washington","407 NORTH BARNES","President","D",,"John F. Kerry",137
"Washington","408 SUMMERFIELD","President","D",,"John F. Kerry",807
"Washington","409 SUMMERLAKE-WEST","President","D",,"John F. Kerry",256
"Washington","410 BEEF BEND RD","President","D",,"John F. Kerry",175
"Washington","411 SCHOLLS HEIGHTS","President","D",,"John F. Kerry",94
"Washington","412 COOPER MT SCHOOL","President","D",,"John F. Kerry",197
"Washington","413 FISCHER/PACIFIC HWY","President","D",,"John F. Kerry",0
"Washington","414 BARROWS RD","President","D",,"John F. Kerry",118
"Washington","415 BEEF BEND/131 ST","President","D",,"John F. Kerry",99
"Washington","416 SUMMERLAKE-EAST","President","D",,"John F. Kerry",190
"Washington","417 ELDORADO","President","D",,"John F. Kerry",226
"Washington","418 HART ROAD","President","D",,"John F. Kerry",30
"Washington","419 KING CITY","President","D",,"John F. Kerry",446
"Washington","420 TUALATIN CITY","President","D",,"John F. Kerry",393
"Washington","421 TRI-CITIES","President","D",,"John F. Kerry",3
"Washington","422 FG NORTH-UNINCORP","President","D",,"John F. Kerry",21
"Washington","423 TUALATIN-NORTH","President","D",,"John F. Kerry",296
"Washington","424 NW SHERWOOD CITY","President","D",,"John F. Kerry",420
"Washington","425 SHERWOOD-UNINCORP","President","D",,"John F. Kerry",73
"Washington","426 GRONER","President","D",,"John F. Kerry",30
"Washington","427 SCHOLLS","President","D",,"John F. Kerry",135
"Washington","428 TUALATIN-WEST","President","D",,"John F. Kerry",127
"Washington","429 MILLER HILL","President","D",,"John F. Kerry",179
"Washington","430 BALD PEAK","President","D",,"John F. Kerry",45
"Washington","431 MOUNTAIN HOME","President","D",,"John F. Kerry",187
"Washington","432 WILSONVILLE","President","D",,"John F. Kerry",7
"Washington","433 ED BYROM SCHOOL","President","D",,"John F. Kerry",293
"Washington","434 ERROL HASSELL","President","D",,"John F. Kerry",378
"Washington","435 SE SHERWOOD CITY","President","D",,"John F. Kerry",333
"Washington","436 TUALATIN CITY","President","D",,"John F. Kerry",121
"Washington","437 HAZELBROOK","President","D",,"John F. Kerry",12
"Washington","438 SE COUNTY","President","D",,"John F. Kerry",55
"Washington","439 PCC","President","D",,"John F. Kerry",21
"Washington","440 HILLSBORO-SOUTH","President","D",,"John F. Kerry",6
"Washington","441 PORTLAND CITY-SOUTH","President","D",,"John F. Kerry",15
"Washington","442 KEMMER RD","President","D",,"John F. Kerry",47
"Washington","443 JENKINS/BASELINE","President","D",,"John F. Kerry",9
"Washington","444 SPRINGVILLE","President","D",,"John F. Kerry",184
"Washington","445 SCHOLLS HTS N","President","D",,"John F. Kerry",41
"Washington","446 LOMBARD","President","D",,"John F. Kerry",187
"Washington","447 HWY 217 EAST","President","D",,"John F. Kerry",43
"Washington","448 CEDAR HILLS","President","D",,"John F. Kerry",21
"Washington","449 CANYON/217","President","D",,"John F. Kerry",4
"Washington","450 WALKER RD","President","D",,"John F. Kerry",21
"Washington","451 GRABHORN","President","D",,"John F. Kerry",59
"Washington","452 JOHNSON/185TH","President","D",,"John F. Kerry",237
"Washington","453 BASELINE/185TH","President","D",,"John F. Kerry",4
"Washington","454 BULL MT SPLIT","President","D",,"John F. Kerry",5
"Washington","455 S TIGARD/PACIFIC HWY","President","D",,"John F. Kerry",0
"Washington","301 RURAL NW COUNTY","President","D",,"Dennis J. Kucinich",61
"Washington","302 KINNAMAN","President","D",,"Dennis J. Kucinich",48
"Washington","303 WITCH HAZEL","President","D",,"Dennis J. Kucinich",6
"Washington","304 BUTTERNUT","President","D",,"Dennis J. Kucinich",30
"Washington","305 BANKS","President","D",,"Dennis J. Kucinich",11
"Washington","306 TANASBOURNE","President","D",,"Dennis J. Kucinich",11
"Washington","307 WILLOW CREEK","President","D",,"Dennis J. Kucinich",25
"Washington","308 BLOOMING FERN HILL","President","D",,"Dennis J. Kucinich",16
"Washington","309 HAWTHORNE FARMS","President","D",,"Dennis J. Kucinich",34
"Washington","310 DILLEY","President","D",,"Dennis J. Kucinich",42
"Washington","311 LAURELWOOD","President","D",,"Dennis J. Kucinich",12
"Washington","312 HAGG LAKE","President","D",,"Dennis J. Kucinich",24
"Washington","313 HILLSBORO-UNINCORP","President","D",,"Dennis J. Kucinich",10
"Washington","314 GLENCOE","President","D",,"Dennis J. Kucinich",9
"Washington","315 HELVETIA","President","D",,"Dennis J. Kucinich",19
"Washington","316 PUMPKIN RIDGE","President","D",,"Dennis J. Kucinich",27
"Washington","317 VERBOORT","President","D",,"Dennis J. Kucinich",12
"Washington","318 MINTER BRIDGE","President","D",,"Dennis J. Kucinich",38
"Washington","319 QUATAMA STREET","President","D",,"Dennis J. Kucinich",10
"Washington","320 HAZELDALE","President","D",,"Dennis J. Kucinich",34
"Washington","321 GASTON","President","D",,"Dennis J. Kucinich",5
"Washington","322 JACKTOWN","President","D",,"Dennis J. Kucinich",4
"Washington","323 INDIAN HILLS","President","D",,"Dennis J. Kucinich",36
"Washington","324 CHERRY GROVE","President","D",,"Dennis J. Kucinich",12
"Washington","325 HILLSBORO-ISLANDS","President","D",,"Dennis J. Kucinich",0
"Washington","326 RURAL BANKS","President","D",,"Dennis J. Kucinich",13
"Washington","327 BROWN MIDDLE SCHOOL","President","D",,"Dennis J. Kucinich",41
"Washington","328 FARMINGTON VIEW","President","D",,"Dennis J. Kucinich",28
"Washington","329 CENTURY SCHOOL","President","D",,"Dennis J. Kucinich",33
"Washington","330 NORTH PLAINS","President","D",,"Dennis J. Kucinich",6
"Washington","331 PORTLAND/BARNES","President","D",,"Dennis J. Kucinich",0
"Washington","332 ORENCO STATION","President","D",,"Dennis J. Kucinich",29
"Washington","333 JOHN OLSEN","President","D",,"Dennis J. Kucinich",40
"Washington","334 DIXIE MOUNTAIN","President","D",,"Dennis J. Kucinich",4
"Washington","335 JACKSON SCHOOL","President","D",,"Dennis J. Kucinich",27
"Washington","336 FAIR GROUNDS","President","D",,"Dennis J. Kucinich",37
"Washington","337 WALNUT ST","President","D",,"Dennis J. Kucinich",42
"Washington","338 CORNELIUS","President","D",,"Dennis J. Kucinich",43
"Washington","339 FOREST GROVE-EAST","President","D",,"Dennis J. Kucinich",107
"Washington","340 FOREST GROVE-WEST","President","D",,"Dennis J. Kucinich",89
"Washington","341 CORNELIUS-SCHEFFLIN","President","D",,"Dennis J. Kucinich",9
"Washington","342 DAVID HILL RD","President","D",,"Dennis J. Kucinich",8
"Washington","343 MOOBERRY","President","D",,"Dennis J. Kucinich",33
"Washington","344 HILLSBORO-CENTRAL","President","D",,"Dennis J. Kucinich",75
"Washington","345 W/HILLSBORO-UNINCORP","President","D",,"Dennis J. Kucinich",2
"Washington","346 CORNELIUS/TUAL RIVER","President","D",,"Dennis J. Kucinich",6
"Washington","347 FG/TUALATIN RIVER","President","D",,"Dennis J. Kucinich",2
"Washington","348 LAKE OSWEGO","President","D",,"Dennis J. Kucinich",0
"Washington","349 DIVISION STREET","President","D",,"Dennis J. Kucinich",22
"Washington","350 FIR GROVE","President","D",,"Dennis J. Kucinich",82
"Washington","351 ALOHA PARK","President","D",,"Dennis J. Kucinich",33
"Washington","352 BEAVERTON-CENTER","President","D",,"Dennis J. Kucinich",13
"Washington","353 WALKER ROAD-SOUTH","President","D",,"Dennis J. Kucinich",36
"Washington","354 CHEHALEM SCHOOL","President","D",,"Dennis J. Kucinich",57
"Washington","355 MEADOW PARK","President","D",,"Dennis J. Kucinich",58
"Washington","356 ALOHA-WEST","President","D",,"Dennis J. Kucinich",10
"Washington","357 HERITAGE PARK","President","D",,"Dennis J. Kucinich",26
